chrom,start,end,build_region_index,peak_k562:ctcf
chr14,33009000,33010000,569455,False
chr15,48696000,48697000,646032,False
chr3,2361000,2362000,1206634,False
chr19,1717000,1718000,873738,False
chr15,57312000,57313000,652697,False
chr11,104485000,104486000,360856,False
chr14,69245000,69246000,596606,False
chr20,16706000,16707000,1111835,False
chr7,113946000,113947000,1829208,False
chr1,100730000,100731000,83431,False
chr5,155700000,155701000,1595933,False
chr20,29056000,29057000,1119572,False
chr1,181632000,181633000,128329,False
chr5,159288000,159289000,1598753,False
chr7,55617000,55618000,1789553,False
chr5,139327000,139328000,1582953,False
chr6,2714000,2715000,1618146,True
chr15,63788000,63789000,658275,False
chr14,64909000,64910000,592908,False
chr11,76267000,76268000,340971,False
chr17,69111000,69112000,805028,False
chr6,5946000,5947000,1621093,False
chrX,39213000,39214000,2081322,False
chr2,33294000,33295000,944981,False
chr10,100932000,100933000,260755,False
chr14,88892000,88893000,611259,False
chr8,111911000,111912000,1946431,False
chr2,197807000,197808000,1062709,False
chr9,87721000,87722000,2017073,False
chr1,6166000,6167000,4629,False
chr2,6243000,6244000,922858,False
chr5,125815000,125816000,1571979,False
chr15,80586000,80587000,673397,False
chr6,63352000,63353000,1665925,True
chr1,45519000,45520000,39457,False
chr18,76924000,76925000,869657,False
chr18,32958000,32959000,838599,False
chr17,19568000,19569000,767032,False
chr1,171636000,171637000,119959,False
chr8,34829000,34830000,1890422,False
chr1,47609000,47610000,41251,False
chr22,36361000,36362000,1192512,False
chr6,165013000,165014000,1740514,False
chr17,66649000,66650000,802767,False
chr8,85614000,85615000,1926071,False
chr6,10687000,10688000,1625020,False
chr10,120273000,120274000,276006,False
chr2,182588000,182589000,1051751,False
chr17,71958000,71959000,807304,False
chr5,37121000,37122000,1509916,False
chr3,12900000,12901000,1214773,False
chr7,5304000,5305000,1750034,False
chr3,115626000,115627000,1288313,False
chr16,21541000,21542000,707449,False
chr11,99864000,99865000,357482,False
chr11,27480000,27481000,307832,False
chr3,118652000,118653000,1290289,False
chr11,47038000,47039000,321792,False
chr7,140267000,140268000,1850161,False
chr3,70971000,70972000,1260717,False
chr17,21258000,21259000,768401,False
chr4,141387000,141388000,1448393,False
chr5,87578000,87579000,1544632,False
chr13,74968000,74969000,530228,False
chr12,23320000,23321000,403669,False
chr22,27738000,27739000,1185183,False
chr19,31695000,31696000,895694,False
chr18,22042000,22043000,830371,False
chr5,15584000,15585000,1494555,False
chr5,3481000,3482000,1485097,False
chr21,28940000,28941000,1160289,True
chr7,11262000,11263000,1754257,False
chr6,17672000,17673000,1631446,False
chr2,237607000,237608000,1094550,False
chr2,96903000,96904000,989028,True
chr20,8690000,8691000,1105694,False
chr4,85720000,85721000,1410836,False
chr4,81071000,81072000,1407291,False
chr9,88040000,88041000,2017333,False
chr8,71728000,71729000,1916325,False
chr14,20071000,20072000,560066,False
chr5,87925000,87926000,1544834,False
chr5,95811000,95812000,1550625,False
chr3,3009000,3010000,1207071,False
chr4,38692000,38693000,1380742,False
chr3,179666000,179667000,1338391,False
chr18,27831000,27832000,835067,False
chr6,73678000,73679000,1672514,False
chr10,89704000,89705000,251409,False
chr13,47063000,47064000,511835,False
chr20,6746000,6747000,1104325,False
chr16,17892000,17893000,704980,False
chr4,185937000,185938000,1479227,False
chr10,118551000,118552000,274472,False
chr20,43433000,43434000,1130854,False
chr10,7937000,7938000,190818,False
chrX,88077000,88078000,2103139,False
chr20,9351000,9352000,1106238,False
chr10,2270000,2271000,185897,False
chr8,21408000,21409000,1879840,False
chr3,157264000,157265000,1321579,False
chr1,230082000,230083000,168266,False
chr5,32071000,32072000,1505688,False
chr13,40231000,40232000,506025,False
chr7,111562000,111563000,1827365,True
chr21,21745000,21746000,1155512,False
chr20,44987000,44988000,1132272,False
chr3,179954000,179955000,1338639,False
chr9,95732000,95733000,2023983,False
chr20,36735000,36736000,1125333,False
chr11,129160000,129161000,380581,False
chr2,141938000,141939000,1020680,False
chr7,93342000,93343000,1812750,False
chr12,50043000,50044000,422256,False
chr3,13232000,13233000,1215091,False
chr4,151749000,151750000,1455993,False
chr20,46652000,46653000,1133746,False
chr13,44097000,44098000,509253,False
chrX,1660000,1661000,2060558,False
chr6,74060000,74061000,1672800,False
chr3,79284000,79285000,1266637,False
chr4,66894000,66895000,1397148,False
chr8,55043000,55044000,1903669,False
chr6,161242000,161243000,1737731,False
chr1,210053000,210054000,151327,False
chr20,52907000,52908000,1139534,False
chr1,173408000,173409000,121444,False
chr5,120839000,120840000,1568130,False
chr7,4571000,4572000,1749418,False
chr6,3945000,3946000,1619313,False
chr11,116607000,116608000,370251,False
chr20,12893000,12894000,1108923,False
chr5,78739000,78740000,1538081,False
chr9,83563000,83564000,2013623,False
chr2,182479000,182480000,1051664,False
chr4,17186000,17187000,1367227,False
chr10,24485000,24486000,204192,False
chr12,13541000,13542000,396619,False
chr2,54679000,54680000,961282,False
chr2,242028000,242029000,1098466,False
chr14,73511000,73512000,600285,True
chr19,55003000,55004000,915360,False
chr4,182546000,182547000,1476273,False
chr2,139858000,139859000,1019431,False
chr2,52549000,52550000,959683,False
chr1,197881000,197882000,140553,False
chr1,163034000,163035000,113003,False
chr12,2752000,2753000,387634,False
chr3,104810000,104811000,1280121,False
chr2,26711000,26712000,939187,False
chrX,105179000,105180000,2109623,False
chr1,197798000,197799000,140484,False
chr11,66469000,66470000,332253,False
chr4,10293000,10294000,1362489,False
chr4,15903000,15904000,1366252,False
chr11,4571000,4572000,290877,False
chr14,59743000,59744000,588790,False
chr1,4255000,4256000,3160,False
chr16,59034000,59035000,726732,False
chr9,121694000,121695000,2044200,False
chr9,8541000,8542000,1979410,False
chr8,24268000,24269000,1882278,False
chr22,48299000,48300000,1203187,False
chr2,28877000,28878000,941188,False
chr2,219382000,219383000,1079619,False
chr8,98832000,98833000,1936218,False
chr13,78658000,78659000,533142,False
chr4,91086000,91087000,1414940,False
chr1,92219000,92220000,76612,False
chr19,12001000,12002000,882805,False
chr2,98438000,98439000,990021,False
chr17,15265000,15266000,763617,False
chr7,103876000,103877000,1821369,False
chr10,88398000,88399000,250280,False
chr6,63187000,63188000,1665804,False
chr8,15965000,15966000,1875588,False
chr4,94389000,94390000,1416799,False
chr13,24332000,24333000,493469,False
chr13,68880000,68881000,525948,False
chr18,40947000,40948000,844219,False
chr19,41332000,41333000,903888,False
chrX,134873000,134874000,2125459,False
chr3,103555000,103556000,1279378,False
chr20,37743000,37744000,1126256,False
chr4,34655000,34656000,1378121,False
chr3,60957000,60958000,1253073,False
chr5,124498000,124499000,1570847,False
chr15,23106000,23107000,627872,False
chr1,227945000,227946000,166370,False
chr4,36522000,36523000,1379130,False
chr20,3399000,3400000,1101486,False
chr2,152836000,152837000,1029014,False
chr16,8555000,8556000,697500,False
chr7,152633000,152634000,1859668,False
chr2,146745000,146746000,1024185,False
chr5,122526000,122527000,1569248,False
chr11,81937000,81938000,345345,False
chr21,17236000,17237000,1152869,False
chr13,104456000,104457000,551765,False
chr6,6074000,6075000,1621192,False
chr4,62595000,62596000,1395050,True
chr9,71090000,71091000,2004311,False
chr10,105827000,105828000,264834,False
chr9,37065000,37066000,1998454,False
chr4,155092000,155093000,1458630,False
chr8,31695000,31696000,1888433,False
chr7,147485000,147486000,1855269,False
chr20,45604000,45605000,1132820,False
chr19,15198000,15199000,885529,False
chr2,1082000,1083000,919064,False
chr12,28566000,28567000,408108,False
chr12,84248000,84249000,448828,False
chr7,56694000,56695000,1790219,False
chr10,76785000,76786000,241475,False
chr14,100686000,100687000,621429,False
chrX,127494000,127495000,2121078,False
chr7,129783000,129784000,1841080,False
chr7,63165000,63166000,1790734,False
chr4,146655000,146656000,1452210,False
chr18,49300000,49301000,850215,False
chr3,145240000,145241000,1311998,False
chr14,103003000,103004000,623485,False
chr5,43242000,43243000,1514874,False
chr14,39611000,39612000,574786,False
chr5,44365000,44366000,1515695,False
chr17,54296000,54297000,791837,False
chr15,67462000,67463000,661665,False
chr9,72147000,72148000,2005104,False
chr11,74085000,74086000,339009,True
chr15,73032000,73033000,666735,False
chr7,815000,816000,1746013,False
chr11,134059000,134060000,384333,False
chr9,129184000,129185000,2050941,False
chr20,61525000,61526000,1146785,False
chr1,48698000,48699000,42123,False
chr10,113179000,113180000,270074,False
chr7,121056000,121057000,1834419,False
chr6,117132000,117133000,1702532,False
chr2,222696000,222697000,1082245,False
chr20,22447000,22448000,1116430,False
chr22,28794000,28795000,1186100,False
chr3,3625000,3626000,1207478,False
chr7,155472000,155473000,1861804,False
chr14,95339000,95340000,616950,False
chr1,50799000,50800000,43465,False
chr12,14592000,14593000,397440,False
chr4,162146000,162147000,1463200,False
chr1,221483000,221484000,160716,False
chr5,962000,963000,1482949,False
chr18,77335000,77336000,870010,False
chrX,108894000,108895000,2111656,False
chr12,27026000,27027000,406777,False
chr6,151226000,151227000,1729428,False
chr12,72022000,72023000,440282,False
chr12,1690000,1691000,386706,False
chr5,167352000,167353000,1603881,False
chr14,99549000,99550000,620356,False
chr8,11288000,11289000,1872647,False
chr6,30444000,30445000,1641826,False
chrX,40488000,40489000,2082375,False
chrX,13850000,13851000,2067839,False
chr16,77543000,77544000,739939,False
chr17,58409000,58410000,795250,False
chr3,79858000,79859000,1266950,False
chrX,57135000,57136000,2091650,False
chr18,74222000,74223000,867491,False
chr3,192969000,192970000,1349383,False
chr18,11661000,11662000,826796,False
chr11,66752000,66753000,332501,False
chr7,97572000,97573000,1816044,False
chr19,36538000,36539000,899832,False
chr18,21968000,21969000,830307,False
chr3,109507000,109508000,1283746,False
chr18,54104000,54105000,853467,False
chrX,136005000,136006000,2126054,False
chr8,125349000,125350000,1956852,False
chr7,19647000,19648000,1760462,False
chr6,44394000,44395000,1654350,False
chrX,111700000,111701000,2113270,False
chr21,16829000,16830000,1152634,False
chr2,94818000,94819000,987502,False
chr16,49106000,49107000,718413,False
chr5,176819000,176820000,1612034,False
chr17,21759000,21760000,768804,False
chr8,1098000,1099000,1865997,False
chr1,246967000,246968000,182750,False
chr13,45719000,45720000,510698,False
chr1,233728000,233729000,171598,False
chr16,89802000,89803000,750776,False
chr11,108553000,108554000,363764,False
chr11,8159000,8160000,293393,False
chr1,60874000,60875000,52143,False
chr4,114131000,114132000,1430743,False
chr14,87518000,87519000,610229,False
chr17,3965000,3966000,754345,True
chr9,37407000,37408000,1998767,True
chr3,159577000,159578000,1323332,False
chr7,81756000,81757000,1804453,False
chr22,45682000,45683000,1200963,False
chr13,40197000,40198000,505994,False
chr5,150819000,150820000,1592395,False
chr9,137151000,137152000,2058391,True
chr1,204932000,204933000,146893,False
chr18,3861000,3862000,820744,False
chr2,203035000,203036000,1066961,False
chr8,7025000,7026000,1869741,False
chr8,55910000,55911000,1904319,False
chr6,37137000,37138000,1647879,False
chrX,41022000,41023000,2082791,False
chrX,24398000,24399000,2074592,False
chr14,58435000,58436000,587669,False
chr17,59918000,59919000,796667,False
chr2,25389000,25390000,937964,False
chr12,130042000,130043000,486281,True
chr1,30702000,30703000,26279,False
chr15,100041000,100042000,688962,False
chr4,92525000,92526000,1415681,False
chr4,158668000,158669000,1461062,False
chr7,57744000,57745000,1790577,False
chr19,46092000,46093000,907896,False
chr16,84044000,84045000,745423,True
chr1,158794000,158795000,109393,False
chr19,43191000,43192000,905410,True
chr22,20384000,20385000,1178961,False
chr14,85394000,85395000,608943,False
chr5,136201000,136202000,1580303,False
chr1,32845000,32846000,28270,False
chr19,11243000,11244000,882172,True
chr4,156377000,156378000,1459510,False
chr1,243984000,243985000,180080,False
chr6,26094000,26095000,1638368,False
chr4,28804000,28805000,1375021,False
chr1,116785000,116786000,95387,False
chr21,38239000,38240000,1168210,False
chr9,38015000,38016000,1999305,False
chr3,62626000,62627000,1254454,False
chr1,206809000,206810000,148547,True
chr5,99628000,99629000,1553431,False
chr15,67442000,67443000,661647,False
chr5,78741000,78742000,1538083,False
chr13,48065000,48066000,512513,False
chr3,181345000,181346000,1339634,False
chr7,51317000,51318000,1786661,False
chr11,44656000,44657000,319623,False
chr5,98304000,98305000,1552521,False
chr2,51458000,51459000,959080,False
chr3,41344000,41345000,1236596,False
chr5,8655000,8656000,1489093,False
chr9,42923000,42924000,2001051,False
chr10,92189000,92190000,253355,False
chr10,88450000,88451000,250323,False
chr8,20472000,20473000,1879194,False
chr10,18400000,18401000,199442,False
chrX,40316000,40317000,2082233,False
chr8,126752000,126753000,1958021,False
chr14,20341000,20342000,560238,False
chr11,46717000,46718000,321500,False
chr18,35999000,36000000,840804,True
chr2,240199000,240200000,1096837,False
chr2,57762000,57763000,963530,False
chr18,51560000,51561000,852109,False
chr15,61697000,61698000,656427,False
chr5,18322000,18323000,1496745,False
chr2,120140000,120141000,1005519,False
chr20,20141000,20142000,1114614,False
chr10,67714000,67715000,233368,False
chr13,47143000,47144000,511898,False
chr11,110719000,110720000,365430,False
chr20,33866000,33867000,1122696,False
chr14,52533000,52534000,582797,False
chr13,78093000,78094000,532731,False
chr15,80598000,80599000,673409,False
chr11,58121000,58122000,325331,False
chr11,111911000,111912000,366442,True
chr4,80376000,80377000,1406863,False
chr6,70903000,70904000,1670452,False
chr21,27805000,27806000,1159437,False
chr7,117483000,117484000,1832023,False
chr15,60521000,60522000,655494,False
chr2,236354000,236355000,1093452,False
chr10,125805000,125806000,280799,False
chr4,53942000,53943000,1389611,False
chr11,60691000,60692000,327155,False
chr19,1848000,1849000,873861,True
chr11,64583000,64584000,330529,False
chr10,111110000,111111000,268466,False
chr3,188956000,188957000,1346286,False
chrX,95748000,95749000,2105088,False
chr15,45959000,45960000,644264,False
chr7,30913000,30914000,1770160,False
chr7,117126000,117127000,1831722,False
chr4,43917000,43918000,1384827,False
chr11,122035000,122036000,374958,False
chr9,70561000,70562000,2003943,False
chr3,160314000,160315000,1323971,False
chr10,27505000,27506000,206594,False
chr8,25019000,25020000,1882817,False
chr7,105385000,105386000,1822571,False
chr5,139028000,139029000,1582670,True
chr12,26135000,26136000,405984,False
chr9,127170000,127171000,2049112,True
chr3,35869000,35870000,1232140,False
chr1,60905000,60906000,52172,False
chr4,65646000,65647000,1396480,False
chr1,209861000,209862000,151177,False
chr1,64804000,64805000,55656,False
chr1,179153000,179154000,126147,False
chr20,59034000,59035000,1144713,False
chr2,199432000,199433000,1063788,False
